review_uuid,review
0e41d347-b6a3-49ed-9973-e46f408efe96,nice product im happy
040e2696-ba86-4bc1-8b96-f900843d07af,bad product wifi is not working
8481e997-cc78-4a90-8dff-53548afb5a5c,very nice
65d9591b-869b-4898-8bc8-89656646d981,i love it
89c70dde-0911-4c73-8467-54a75aef2c53,not so good board bad quality
4ffbdb0e-7188-42c9-b36e-a399916089b0,excellent sewing machine easy to use and handlyeasy to carry budget price in machine i am 2 month to use this machine to my experience is very good so best machine to singer 1409 electronic sewing machine but but peacock foot is purchase in 175 thanks to flipkart
0edc84e3-b29b-49be-8517-6ec777e27386,beautiful
b7505604-d9e0-4491-a548-9cb07e92b212,air throw is very goodlow noise and best cooling on medium speedmotor of fan is partially covered with plastic to protect water fall on itoriginal crompton motor very durablewater level can be seen clearly from outside body of cooleryou can fill water very easily from front side of cooler a big box is available to open and close it after filling water55 litre tank is enough for 10 hours cooling honey comb pads very good quality plastic body is 
901c2530-4b2c-42dc-8925-8b4ce4db28dc,i am not totally satisfied from this productbecause item is different from image shown on display and weaker
6ca536a5-362c-474e-97bd-7d54ade3b266,very hard fabric not feel good around wrist 
a698aca5-d7b2-4786-9ae1-e7ac77a2ec65,everything is fine except speakers speaker sound is low
b469c8b9-4951-4391-8887-111fc177d394,good
c78640ef-286e-4dd5-b7bb-3550eda87cad,nice fan but take white colour
a486c24a-0713-4dd0-875a-e7d4080f5b26,totally money waste
69855671-338b-44b2-b6c4-127386edc59b,quality is not good waste of moneyprice is so hight according to products
d4fe5757-b432-42b5-a3b5-fedafff7ddc3,outer packing was damaged when delivered i received damaged product the right side button panel was lose and it was coming out of speaker sound is not like 16w the sound quality is like chinese speaker not too good and not bad eitherboat speakers are way better than this but only reason i chose this is inbuilt fm radio and fm is working good fm works without connecting data cable as antena so good for fm so if you want good sound with other auxiliary options like usb pendrive m
44bd6817-cdb7-454d-a4fe-7e5749ec3c63,nice product
b8c20013-5390-42b7-9eb1-cdade9c5e0ec,not satisfactory
ea2b1e32-9271-4b6e-aea5-312d178a1271,nice product working goodsound is bit more
e1080f02-0c79-4072-b0b8-c8fe2e08d1dc,nice product
d50bfdf4-1557-4f76-882f-6aaaec342cf4,heating issue
758008c4-427e-4791-a490-5770cd4796a0,very nice and useful for kitchen
69c56fc9-4b52-45d0-92c4-81af282393df,i am not like
e92f3e8e-0bfb-4ccc-85d7-77944320a477,actually it looks ok in photos but dont be misguided its very thin it may be for very beginner for very light workout disappointed
1605db3a-f83e-4b03-81cd-1196704833d1,got leak after 15 days not best for hard ground or surface
4768eed2-3883-4a3e-8c9e-70b1a18892b4,very nice
3f962dc1-aeaa-4b3e-85e8-b862616c11f5,nice picture quality 
c51ea9dd-5aaf-4a20-8b6b-b95894b676d7,very bad
5acfe12d-92ea-4c3b-8956-c32f51b0c35d,do not give air flow
a52ee586-0151-4b37-9953-835d43493b10,good product
08cb0c4b-c3fd-4472-8481-581333528cce,size is too small even its 27 liters
febf857e-0163-4035-b28f-74b28827b420,very poor
90032d6d-0e87-4a37-bfa6-5dae1f855967,it is a very goodquality product at this price rangei am very happy
38f2da64-583c-411b-b53b-618026d604fb,nice product
17332b9b-c9af-4efe-928e-717f69fbfa4b,product is fine but the delivery was worst the shadowfax delivery executive was very rude and arrongant delivery was delayed then he denied to give doorstep service initially very pathetic experience with shadowfax
ba10f648-ee5d-45a0-a2c0-b9b35774fd78,nice
c154072f-cb4e-4675-ae71-7e4ce8fab43a,good
8e98cff4-0581-4a05-a6f9-7d81481aed3b,bad quality
33a232ed-69be-4b18-b0ff-a22eb7b2e6c7,nice product
c46e4819-2a1d-4c3d-b0dd-9e1c858cfefb,thank you for giving wt i had ordered an tqu once again to giving order on time
49709439-9e0d-4bfe-bbee-0fb3eb0afc2f,very nice
2d718c36-8c36-43b8-ac5f-dc43c5288943,best in market
e4ed015d-7a6b-43c9-b08c-6c48dc792cb0,wheel is defective
ad948c36-77b2-405e-a3d8-7bbc68c1b985,tv sometimes lagsrunning picture lags and sometimes video lost its pixel
2d86ab69-259d-44ae-bf8e-b374135028cc,very very bad product waste of money 
916b6ae7-22f1-4973-b6cd-41e1ed2b162d,wont recomend if you want to use the atta knederin my case the jar didnt last 1 month only the revolving parts weared off there is no warranty on the jar the sevice charge will be waived off of the product is in warranty
b995c164-771d-4061-bff5-6428e9b87a09,thank you delivered at correct time and neatly packed
b4bcb923-cbb4-469f-a3b0-f93a4228aa1b,not goodpoor material
aa15e212-77ca-41e0-8a8f-e42632526f9c,i hate it because it was not for everyday playing i play everyday and it toting in a week
a1c53c3f-765b-4689-bb11-a3928ba882bf,awesome product
6fbc5cf5-e1b9-4bd5-9b93-6df34720d459,damage
167d46dc-4047-4ae9-8e93-6f2607efbcf0,very nice
6577d1e6-2c9d-4d3a-b6fb-1c6eabb22a10,vest products
58dec9c1-96fd-4feb-bc2a-eeb0fd2b95c0,best
04fb506c-0776-416e-831b-d008cb167dde,fully bakwas kettle
2a0ba0a1-ddd9-4b69-9c0d-c35e04379b65,power backup is very less drains automatically
fc03e4b7-1f94-4a0b-afa7-a3d58cffd01e,very bad
c918a6d4-c063-4fb6-bd31-9381d0a2d816,very good product
747b5457-62e9-46a1-a878-17ac516052bf,good product in this price
1218afc2-3f63-41cc-a615-aa77260dad9b,super
a2b60866-8adf-4494-82d8-8ae18e389f52,folt wery badly
285c49b6-aa20-47e3-8ac0-ae35c2b54f20,awesome
978d549b-b91f-43e9-bcbf-d4b2cf0346a6,very very nice camera
ed5bd673-8e6d-4e3f-9d6b-8c6621983e93,good
560ecb21-5213-4f01-a18c-d2a26ad64eea,very low quality product
14959826-2943-4277-b396-ad4d5c0d7a41,value for money
6220a34c-140e-4dbf-9b4c-b06a5f453f9b,super
c1e0643e-0164-40eb-b264-416349ad3f65,quality is not good
7e112470-29bf-4a40-b0ec-06a1cb23ecca,bad product
72cc7bce-89aa-4d39-a8b9-b66e5354bd6c,don t buy it doesn t have return policy and very uncomfortable for thumb very hard in stiching
6d5dc3b5-3d8f-4dc7-b981-bb592400adf8,waste material cloth are not good
8d1a7a8c-6690-4ac0-8def-740928099271,i like
7fa72f24-be7b-471a-a906-f9bb9814028a,waste of money
d382b498-ed2c-4122-9c50-22ff3e12d757,bad product
1a3d4c74-031a-44c0-b57f-8d606d334a2e,nice product thanks to flipkart speedy delivery
bc630910-84eb-4bf3-8177-990bc7cff453,bad qualities shoes
c4fb98e8-0c96-46d3-a3a9-1c7e6c137f24,it is too bad
6c1e28ac-548e-4b47-b187-2ad1fbb3c447,with the new update google has removed his cast option in youtube aap just to promote youtube music aapyou can only cast google home mini in youtube music aap if you have you tube premium when i buy this product its work with you tube aap but they remove this option very bad marketing step
acd2debb-bb40-4ecf-881c-76c3e2944b38,its good for home use can do basic stitchings speed is adequate
5dac596c-5ed3-48c3-a84a-72e922199dba,waste
7c007470-7688-4508-9dc1-03fe359f4395,at first sight it looked very cool but in just 1 week many holes occurred on the sole of the sandal very bad quality
cd53838a-1d2c-482e-a7d9-32d5db2faa40,heating problem
4f074e75-591b-48ac-b134-48ce210cb6d5,mind blowing 
cd558763-7a8c-4b6d-9813-f70b0656809e,good
dadb6350-80b6-46bc-b91b-15235863b48b,quality is at its utmost best at this price range i almost got this for 20k only one thing which is require in this tv is netflix support one star less is only for that purpose picture quality is just like you will enjoy the viewing experience go for it one more thing or suggestion to manufacture that this tv should come with air mouse
168eaa23-63e6-4fbf-8c5a-218dd2d196db,nice product
bf76e732-7d70-4c1b-b6f2-e7186d2077cc,worst product
89843978-3dc9-42e2-9e90-6113acacc33e,its not leakproof
49e9a88e-28b5-476c-9d04-2c20f991834b,cooling is not coming compare to other coolers
682b0305-b9b2-4996-a010-119f634edd1c,no comfort
35dd8efc-c796-401d-9960-2b1fdc712677,properly packed without any tamperingone of the finest perfumes i have used so far smell is pleasant and really long lasting a spray or two is enough to keep you fragrant throughout the day thanks bella vita for product and flipkart fir seamless delivery with proper packaging
a9715083-bead-485a-880b-7666ed99c4ab,nice
ce09dfe5-df6f-46c5-88c0-658f4ad59e00,nice
90c47bda-933e-42c2-a2f1-83b93f85003a,very nice
f293c708-2075-4b78-9370-30df2896941f,awasome 
c6003e3f-4a5b-4bec-881f-36f6726c3563,water spills out
e0c6879d-d86e-4b11-9bc6-22d9efac9039,good
5100ea73-84bf-4e12-b8e8-ad2582f2a0fa,disappointed 
9d50a90b-a274-4bea-aab7-79015fd4e225,good quality product
39ad5fd0-0144-48f4-8003-8b88504857f7,reasonable product for reasonable price
9a808df8-a7b7-40b9-9cd6-37d8fe71b461,heating issue
6cc26a6b-d4f9-4a02-9f23-8a566e524023,bhut nice
d7fa5f93-fd39-4aac-acf1-8a0c8938f930,i love this product
c36a6346-cae4-490e-8693-0eabf8f8b70a,worst guys pls don t buy this
e6473cf4-bb68-41d8-bea9-4ab67f99104f,ok not good enough
880945dd-2406-450f-a779-c635dfc70d65,nice
b4f9409c-05bc-4721-80bd-5510d81532fe,very bad product
f73244b7-2896-4deb-9135-4d9d0f669a47,worst part of the product we cant return it just we can replace worst
c4998361-0d3d-43b2-b196-a821a289f81a,very bad
877facc9-6dfd-4341-b569-344f7a6c257e,west money not good 
e21016c1-819f-4ff5-affc-3752378b23c8,sorry
dc50170a-4b5b-4c35-9916-265cce954519,good to wear and comfort
8d03ae54-e7b5-41c9-a922-3f0bdfb2cd36,good
6e825866-5a94-4bc5-b90f-7ca5e2a3c7d9,not comfortable
1ffc9912-7bf9-42b2-8834-63fca31a0f7a,quality is very bad waste of money
b4ceee31-7ac9-4d85-a05a-227ed9575192,nice product
bae15781-a8d5-4c7e-9e5b-1187d8311cdb,very light weight
7372ca41-63ee-49de-b0dc-28a3cc0db511,super
db1ca9b0-232f-4eb8-a34c-3acb7a58460a,good
02d0ab06-6082-40e9-9822-2adb63dedb8d,i love it 
46056963-0327-4bf3-97f3-8df861a41f75,hopeless
71ffad8b-8a2b-4db8-b94c-dab37ff65ecf,waste of money dont buy this product bad product
edc51172-1056-4e33-b757-640116843b42,disappointed by the sound quality the mids are missing in a big way theres no punch in the music played just a dumb bass 
2759486d-7dc8-4bc0-b223-a236b500c00b,installation not provided also quality is not so good as expected
822e39d2-6fcc-4957-adc7-7ec697150dfa,this product is very nice but much bulky desine not beautiful for home purpose not bad
78b9715c-68b9-4757-bcee-3d13f218fde2,nice
384a0bdf-925b-4f78-9c9c-e88082367a67,good
26f95058-e3ed-47af-9eb0-a569cdaf48f5,so beautiful 
af155bd8-e7d3-458f-98a4-46e61c7d7a8a,worst experience ever i purchased this mahcine in may 22 and it had issues from day one but the for demo the guy came and said its fine and is working normally as it does but now machine is making sounds vibrates a lot and spin doesnt work and lot more ive used many brands in washing machines samsung ifb whirlpool or lg but this is the worst washing machine ever and i have been calling customer care for last one month even they cant find out the fault in machine worst techni
cf69df55-b1c2-4179-84fd-26c3252d0816,bat quality is worst
ecf0a9d8-6dae-438f-a581-7ed3d6e4c99e,good product go for it
ec67834a-2a08-4e4e-8f6e-35c1aa60679b,decent budget friendly recommended for small family and travelers
0a22d912-1fbc-425f-8820-6865dd14866c,good
03cc4696-6ce2-407d-b99a-df21b1d81656,hdd not detect
4932c945-8513-4ba2-a2b2-cf2599e6995f,too small
83ab136f-dcc6-41bd-b5f5-f4fa59669f6a,sent damaged product whole powder came out of seal quality check not done
cb90cc7b-cbe2-4378-a271-9bb0b7e7ec1e,broken while doing it after 7 days
914fbbf7-3d32-4b74-b64b-84dfd86e8f3e,not charging well
4056f7f0-7745-4e8d-b1bb-5c6517565aae,nothing in that
dcad4483-5152-499f-8b29-79799a80cca3,xlent
027b4d9b-ea5f-4cc3-9b6e-c1008c1c4633,nice
b7391ec2-51e2-48e8-8f57-28b8bb93fbb9,thanku
6af7b45c-b744-47ac-bd17-ea510512629f,very bad product sole quelity is not good
76bd8520-4aed-4df1-a320-a141b0128901,the quality of material is very good its a comfortable and soft texture clog best then other clogs in this price range grey colour looks attractive
8c7c21da-223e-4027-b24b-9f872aeaa009,the ball was very goodbut little hard
8dc1e194-3091-4c76-8e93-ed483ce58f6a,bass is higher volume level is lowfor study purposes to students it is bad productsound clarity is lowsometimes disturbance connectivity problems also
b8173c6d-0cfe-47fe-a474-08e394e5f187,what a tremendous experience go for it
647788a1-0d74-4238-b803-90f2730f9465,good
419d2126-9db8-42dd-9aa3-68e494e85503,stability of the stand is awesome i got this for 210 with coupon and discount must buy for stable video calling for meeting or online classess it can also be used in bed watching movies its adjustable in height and different viewing angles its portable too im happy with the purchase
c0c603eb-4826-45f9-b1b8-ab36b1e61819,very nice the material is also very soft and easy to wear
f416f14d-615b-41ea-81b3-14f3830a608d,best
9178d652-50e9-4e44-a75b-e0385ca3564c,dont buy this one plss i have purchased returned 2 times even i got 2nd time also defective piecegetting bad smell as soon as power switch is ondont buy better to buy this things offline
79d6c8c0-5b89-4d26-b7bb-05345cce1718,better in price
7a4cb3a9-fadc-4ea1-adf1-a701d4882bf3,very bad only after few weeks the indicator light stoped working
1e91b9e9-d2ee-4dad-9fc1-f21842f4bf43,good
30272c6e-ba87-4c2a-8e32-c6810c1feb82,nice
f291bc27-c7d1-46aa-a6b1-a136e99f7dd0,super
dddfe62e-887c-48ca-ad55-5b842bdccc20,amazing product thanks flipkart
aff415c1-d516-4d8a-a410-131a142e9ca7,best qualitynice soundshappiness
43cf3c19-22e8-4bbd-974c-25374974741e,very nice
451bad85-0dbb-4c4f-832b-ba0946ea2f30,very good product 
926819da-f13d-48eb-bc3b-2648f6abc930,not grinding properly rice get pop outside making to clean full kitchen bad product
cd3c1ea1-c479-49ad-8844-2d10a8e1e3b2,photos not saved properly
560e3a76-d722-430c-8a11-b8ff52687287,waste of money
2a8e2a95-ef78-4c62-ba85-f4c4ad1978cf,worth product and comes in pair
06d88c2b-702c-4dfd-a22e-c09a7d8f13dd,very satisfying
76d0bd5e-201e-4c9d-bcdc-436fdecb93c3,low quality
82d24cf9-0796-4054-8b0f-f35b109740b3,very bad 
2cf9d3d0-1034-4cb8-bc56-debc3ca9c400,very low sound in this sound bar even my bluetooth 10w speakers have pretty much louder than this even this is not recommended for small room
01815089-eb99-4787-a303-9a2c153c0498,the cooler is good decent air throw but not as much as a desert cooler but there is also quality issues water tends to get leaked from one of the crevices and it cannot be changed or altered as the fitting is not proper
aa10e108-322f-4a3d-8039-3358594c278c,good quality product affordable price
39418918-4e31-4ced-8d55-7bbc4f784ae5,steel quality very bad
d3610510-55c7-4d70-bc66-8cbd350a87db,i purchased samsung 198l 5star refrigerator from flipcart but refrigerator performance is not goodthere is blockage of water in refrigeratorwater spread all over fridgem not satisfied with this productplease dnt buy samsung refrigeratorits not worth it
53b3809b-fa72-448b-8249-f7fc3b1910cb,my product are damage
e64839aa-f99b-4cc8-8291-07a6365a2401,nice
9815672d-4386-4d35-a2fb-709c60bfd491,in this price quality is very poor
44a01bf8-0980-452d-990d-b1e34b01133b,superb fabric smart look value for money
dda0c752-6c9c-497d-978d-752307db8184,beat pdr
ec25b4c1-ffc0-4c01-9fae-de7dbf0b61b5,good product and mixy jar juicer jar are excellent super nice product
40a8afe7-fa26-4516-b901-51814a5e57e0,look like simple insoles not feel any extra comfert look like 50 rupees product
ae4aae9e-1ccf-45cc-a95b-c5d39b7c4ff4,amazing product
727b9acf-bdce-4190-98d0-0e66d07f8444,its so preety
13211e04-43ae-425a-96bd-879e28c61b81,bad product dont buy this product waste money
3f482a54-b6a9-4f6b-b20f-c4375a4f6dff,god
