review_uuid,review,sentiment
cf0984ce-4dd5-4300-936b-eefb0076d05c,after 11 days of purchase water leaked from the bottom of refrigerator but flipkart didnt respond me,negative
ed1f7b90-ee8c-4fa3-9c72-4c67e7b90c73,damage ball,negative
8a0c6894-bff2-47df-b355-777c0bd8cc67,very nice ,positive
6cb30850-7583-4a0b-8da4-26c10cd7b692,very good,positive
69b7ca4e-8631-4496-85c1-53c2b610b49c,dont go for this product mop is not good as expected and mop stick got broken,Negative
c6c347a3-cc8b-4aaf-b72c-00695e0238f6,it is bounce so much,negative
334c059a-df5b-4992-9fdf-e569bc0f853a,very bad packing and item is bad quality dont purchase,negative
b5cb22db-d04f-4d29-ad8e-d876f693209e,in starting product working in good condition after few day issues like device does not turn on quickly it takes time to start more than 40sec after continuously pressing power button,positive
603524c5-1cff-4dd7-b0d1-7bd84b0ddb23,beautiful product thank you so much and you updating product,positive
82df95f2-a1b1-4aa2-a02a-bc710eb6fa43,not working product,negative
45d6ca8b-3ef6-4513-960f-bb9d0c9a59f0,leakage issue,negative
ff459d9d-6f4a-42ed-88f6-a9785bebcbfb,very good,positive
e9a4faf7-504f-4f22-96eb-a2a6c1e48fb5,very good camera loved it ,positive
19cad755-897f-444a-bb9d-4a5bbc79c1c8,nice phone,positive
2dc5e398-2f09-40bc-9f73-3097a8c2ddd9,i have not yet used the product but looks like worth the price actually the grinders drum was in damaged condition when i received first when i requested for replacement it was replaced within 2 working days by a new piece really we are very much surprised and happy,positive
65c2f3ba-5301-4ca0-8b53-50ab80b4b28f,it is okay but always the tread is cutting repeatedly,negative
2afd86d3-221e-4f01-b696-68814c6fd242,good quality and affordable,positive
e04d3c08-e0d7-4a4b-b005-d7b59ca5bd96,this product in not very good,negative
53487f87-6bb6-42e3-92e3-32cad7fcad43,not bad,positive
245a6ad3-108e-4040-8a00-cdcd14dd8e08,bad,Negative
b424af8e-19c8-4906-a925-f0469c259c84,very thin and bad product,Negative
566604da-86cc-4d0f-ab5c-8a6ce9fab05f,poor sound recognition,negative
11c2157a-4eff-427d-9620-8b79703da2ce,excellent service fully satisfied ,positive
9cf4ad1a-1fa6-4a81-827a-5489523a123f,excellent fit comfy cotton material quick dry worth it,Positive
e3322a09-876b-4414-bad4-7f8a0dd32566,after so much research we finally ordered this machine we had our fingers crossed before receiving it finally we received this machine in a very good packaging with all components and we tried it immediately it works like charm best thing about this is that is does not make noise and stitches so soothingly i will strongly recommend this,positive
ff6f410f-a8d9-48d5-b541-62badb2f0ad3,good,positive
453afca5-a316-48cb-8e83-00f3a2b1bdf6,super i bougt my husband v good cloth and comfortable bee happy,positive
11ef8e34-ee26-4d67-8f3f-895ec0b06855,dont buy this within 1 week the dry spin is not properly working,negative
88c038d3-6e25-443d-8a0f-7595c57ede95,bad,negative
203c99b4-5349-43d3-9d97-5fe3013ab228,best product,Positive
c202c801-64c5-473a-8abb-6ad71c38e195,good,positive
13eee75c-0fb5-4744-8b9f-ff9e9aca1668,door is not locking,negative
6ba1a0d2-22d8-4798-b85e-f516b7accbd5,nic proct best,positive
d558f23a-2a63-4824-90fc-e77288070b04,its really awesome and bass quality is superb battery backup is also superb oneplus is maintained a brand quality,positive
710d7f79-86f8-4623-a9b7-243335bdb9db,best chimney in this range ,positive
8d0276d7-8eac-4c0b-a4e9-9dfe6784d7f0,nice product,positive
f7d6f4bd-5b2b-4adf-aa7a-c81089e390fe,waste of money it is dry inside very disappointing ,negative
548a1b67-c7fa-41b1-9172-570b2bd22682,bad meterial,Negative
7c03f1f6-eb10-4b73-9c4a-7b765e1c0454,bad quality and broken,Negative
993eaf5d-8830-4e9e-a6e3-7aaa5398ea1f,not good at all,negative
7b349d8e-b050-4eb2-be5d-d1d3dbf7ebfa,good product,positive
569766d9-4932-4cb7-b003-514de08fa47a,i bought this sound bar for my laptop specially and it worked so well that i use it for tv also its sound quality is amazing and i personally liked its battery overall it is amazing soundbar in this price range,Positive
c166c108-5ec1-4388-8d03-43e11828affc,product delivered but having found manufacturing defect replacement accepted and picked up on 24th nov 2022 feom my home after that no updation on order about pickup and not delivered so far,negative
cbe8b22c-7d38-4aaf-85d7-5d6a4346cfc8,nice product good delivery,positive
182c1c25-ea51-42c6-a4e5-4aa1fc2f4394,bad quality of cloth not worth the cost paid,Negative
39f85634-d039-4b64-b7d0-5ab8bc446b3d,awesome feel proud to be a macbook owner performance look battery backup is extraordinary,positive
dfda985c-9ab0-46c6-98d0-82c2fca6a5b4,worsts product by asus campni,negative
5503355b-006e-48ee-8464-0474eea9e544,nice,positive
91e94dcb-8ac9-4f0c-a86e-522da6c0ee87,excellent,positive
773c7931-d5c8-4323-aa29-03530b7de30f,just buy high speed table fan its worse than a fan,negative
1a0df3ad-4c5a-4719-8d91-8c86da3e7bca,1 charge in 1 minute,positive
5f164973-c95c-46a5-887c-0c433c34b738,corrosion happened in very short time,negative
4d0177f6-f2fe-4294-b35a-e5c4a2f68cec,not ok,negative
ba8400c9-df38-4d67-8e75-415bdfa91174,nice tv in this range excellent screen quality,positive
68aafb9f-1ee1-4a1e-b440-ee99a1972c31,sema good products worth money,positive
d5cd6aac-44a7-45c2-bbc2-ac5964cb9331,i purchased the product more than a year ago one major flaw of this product is that the vents for air throw are not easy to adjust it does not provide a knob to adjust the vents cooling is fine worked well for a single summer for the summer next year the water pump failed did not work even after cleaning booked a service to fix the water pump got a complaint registered but nobody attended even after 2 weeks of raising the complaint so their service is definitely patheticpro,negative
4daf58b8-d0b9-4a51-8473-9814e30d7867,good,positive
bb8df2dd-f283-41c9-997c-9b25cdfd9e2b,this product is really awesome the material is so nice,positive
d5030e98-d7de-4a7a-bdbf-7d322eafe564,good,positive
0c080edc-898c-4e65-8fd6-0441eff5ca6a,worth to buy,positive
2a6a9ecb-2773-4b46-9b01-0ca7208071b7,very nice product good quality thank you flipkart,Positive
30ebd816-5441-438f-8300-b882e71e4bd3,very good product thank you filpkart,positive
48255f7c-a180-41ed-8b2c-b99ca1892e84,nice,Positive
e02a6cdd-8dc5-4fa7-8405-c56bf273e418,dont buy this refrigerator waste of money water droplets are forming inside the refrigerator and the door is not locked properly,Negative
40e9d548-0374-4794-938f-a2cea73ee86e,sound quality bad,negative
167dfd07-1227-461f-b718-9b26f158e5ee,nice,Positive
f8bb7265-70f1-4f9a-a2ca-0dd1704e6540,this charger is not suitable for a oneplus nord phone totally a waste of money,negative
85afd3d4-1b98-46cf-91df-7647de0d38f4,it did not meet specs they given dont buy it,negative
2b8d7b28-987b-4860-8ebc-645b543fcdb6,phone is hanging from day one,Positive
ee012c27-b65c-40f0-8122-47a13b6b6722,fantastic,positive
532d746b-ccef-42a1-a94e-4d0763c3a151,nice product,positive
c5f1abbf-fcc4-4ed2-93c3-c53d08b49a2d,awesome wallet wonderful,Positive
eeb53d6c-ef91-4649-ba37-c81149e67243,its good product but delivery boy is no good behavior,positive
810ce263-6327-43bc-85d6-8f129ed1646b,very bad product,negative
15f84470-9431-4076-a398-b41c47a1fb80,nyc,positive
f966bbff-82b7-4ade-8ad7-9f815dec83c0,electric sort sarkit problam,Negative
5ca686c7-1c0b-4cec-b2a8-84609d9da1e3,plastic quality is not up to the mark,negative
03da6859-e5cf-4b50-8053-51cd7d0ed78d,pretty disappointed with the exchange policy of flipkart they didnt take my old television because of some minor scratches when it was clearly working in a good enough condition,positive
6c63bd1e-0e5b-44de-903f-e4cefe3be598,nice product,positive
dba8264c-6547-4b7f-8b8b-608cef9545c6,it is giving bad smellless coolover all it is a waste product,negative
147fd4ff-3400-4370-addf-7a1731ccb504,nice,Positive
cda6e5ec-d3ad-452f-ae41-b1da5174f5c3,size issue from thisquality is ok not too good,Negative
60c8193a-fba2-46ef-a081-efd378f22fd3,best battery power and it is help me in traveling purpose for long term battery thank you flipkart for my best product,positive
0f66af34-2dce-4cb4-90e0-1681d940d7c1,very bad quality data is corrupt automatic i have replace it even after that i m facing same problem,negative
985783d2-ec26-4242-8c52-793af7532555,nice,positive
8724c9ee-e364-49d1-96e7-80b2508ffbc4,this product is very bad west for money,negative
d8b93519-3b11-4827-9c36-ca57132ba683,good package,positive
87806457-7b1b-4de5-b040-3f5a49f9cc9f,very worst product by samsungheating problem like 1000 watt heater,Negative
386252fb-4db5-4de0-bc76-4ea2477c0ee3,go for it very good,positive
881eb80b-ec84-4139-a91b-5233d5bfea2f,nice,Positive
bae6b741-c0ac-43a4-a3d0-868ca7612d96,after two months keyboard keys are pressing itself and laptop working very slow didn t expect this from hp,negative
d432acb5-f3eb-46a2-9eb6-8e52be01b35c,very waste poor farmous fifkat,negative
0cff8356-3adf-44ce-9d7c-dca369d084da,the product is very good recommendrice cooking is nice,positive
c19b1069-c054-4831-8d2a-a6030e99e4a8,waste stopped working in 3 days,Negative
dbd9ced8-0933-4aff-ae50-eecb173a5e52,good camera below 20k,positive
decffc42-b572-4335-b38b-f060373543d1,your item is very bad,negative
81adc152-0527-4440-908f-879fcd9a5c93,good pordat,positive
68cb32f8-68f0-4657-a754-406184723114,good quality product hand gloves should have been included i feel flipkart would look after this matter in future,positive
82a96402-16f3-4ca9-a9c0-bff89ffbc599,after two months i wrote this reviewfor the price range i should say that its ok,Positive
ebf8f01f-ec8f-405e-b040-6267940e2b78,awesome looking great product ,Positive
786e5fa1-f6b2-4713-9c8e-28fff37c608f,i bought my first flipkart brand product and got the bad experience the one i received is a defective product as rice are going under the aluminium plate and sticking to the base of the cooker return initiated,negative
a5a9f079-e6ce-492a-ba79-504318ead118,very fast grinding noiseless machine,Positive
5bec79a6-e568-4d5e-8e8b-e43589423f26,great product for actual desert cooling feel even at minimum speed 55 ltr covers 10 hrs,Positive
9956eb69-a22f-47fa-93f2-2354aeeb77d4,valu for money,positive
cb0ef114-ad85-4113-8379-be46fc993d99,worst item,Negative
52826623-2505-4cc5-8651-28440309c3a7,motor is become hot very soon,
9c9b93ad-daef-45ac-83ad-f3ce90156756,very poor quality,Negative
bf82eeaa-e7af-440f-b271-6ffb40c9b9e9,product is good but the installation service was worst,negative
d0c91f20-c484-479f-9777-504ac241b5a2,good,Positive
9e77658d-f8ec-4837-98ff-31e796cb1342,bad product,Negative
d7ba91d6-3837-4736-bc09-94e2809552c1,only one heating issue otherwise it s super purchase,positive
c09ad4b5-a02b-4f72-908b-b7176064ffd7,good product,positive
3f829840-d716-4819-8f5e-ab4a28f181cd,transfer rate is very less in kb disappointed with transfer speed,Negative
f4e83149-fc89-440b-a1ed-c7b9eaf591f0,flipkart product delivery date was very late and cast mirror cast was not properly work,negative
0415a884-cfe3-45c8-bf17-baf9917a902b,perfect,positive
a54d5b85-e974-47d9-863d-cfa9c4253f7d,watch was not nice,negative
d2a6aed3-a527-4a2b-aa66-48438102d88e,good product,
db2a0150-4cac-43e0-b1f6-0532847532ce,its amazing must prefer ,
08617a48-dd8e-4821-93ec-441fb0909e18,motor is not working,negative
e0845dc7-5d71-400d-b930-5cba9ef0c062,i give to you 2 star beacause of the price the same price is much cheaper than the seller selling,Negative
f30d3bf6-3fbd-483e-a755-2dcc8df66bee,good quality,Positive
ec3f37b7-de74-435a-a81a-57af7f1fc02a,its warm but after few days of use bubbling started,positive
2ff647a6-46b9-48ad-9c1f-e75ac879e1ee,good product,Positive
f59da061-7ee3-4ffa-b530-9fb5d9146dc3,not batter,Negative
fe68eee6-dbe8-4148-befc-5c7bfea8d7c9,very disappointed pikoo footer not mentioned,negative
af9bc7ce-4743-4a08-92ad-921c544a280a,product is good quality thanks to flipcart,positive
2493d16f-c540-4c2c-b400-f7d346cc40de,overall good football but comes with some cuts,negative
61930f3a-8ed1-4a5e-a089-e205f8be7218,super,Positive
5240ac37-ae78-4c42-b812-9a0ef2531a3a,very good,positive
bbcb1861-6c63-4651-bfb4-0cb2e21fa75b,sound low,negative
34b1e9d7-fbba-4cb6-8e3a-c055bd7bad12,third class iteam,negative
5048806f-7bcc-48cb-993c-474f9914ba3f,bad quality,negative
6f4177b5-c89d-4cf1-a2bb-a29261bf1c2e,received a faulty product requested flipkart for the replacement but not hearing anything yetvery disappointment buying from flipkart,Negative
406d4403-66da-438c-a9bc-fbf8a3551c90,nice,Positive
d80c3bd6-038d-401d-bfa0-2c9de4cfe88d,poor quality,negative
fefab9c2-8287-4d6b-bf43-6b293d50992b,i dont like it product,negative
28823037-5563-4d11-b555-4a2a1166a162,quality is good but i think rs 400 is too much,positive
fac2d6fb-dd29-44b0-b725-4fd947532694,excellent product,positive
04bc98ff-6caf-4415-a732-fd04c6a5bb39,nice tq,positive
bc48030b-e427-4b4d-a489-1a9753e245e9,good foldable piecetyres are not tubeless though good for casual riding not rough for riding takes around 3060 minutes to assemble it yourself properly but worth it,Positive
82434c51-7bf0-4aee-83cf-b1d5caefa6b6,prosfirst of all this display looks goodno heating issuesconsyou cant see saturation in any videosin intel processor theres the particular option to adjust colours but this nivdia processor have no option disappointed me brightness little low not enough speaker for this laptop dont buy this for media usages this is only for performancefan sound little noisy keyboard buttons soft comparing to other brands like hp lenovo,Negative
c1e501ab-61c7-46ab-8a3f-42f8319b783c,nice useful for home,Positive
570c9d3a-b2ef-4d4d-a3c1-f61c6629ee00,utter worst quality products from chinese company mi dont buy,negative
f8fc1f28-af56-4240-b2bb-0e76ae2a87f8,without second thought go for this product,Positive
73859aba-499e-4c66-ae12-78582cc140da,nice work,Positive
ac49c569-33af-4d31-acdb-b2cff2e56678,super,positive
edb29fb2-7fa7-4413-94e6-9c17f9727e9f,awesome products,positive
4b3596a8-a78d-4625-8a16-cd5d60f50f8f,very good ,positive
6bba47fa-60a5-46fd-812d-745509909219,super product,positive
cebb4cc9-aa26-46a2-9029-229d0ccfcdeb,very fast convenient product,Positive
c8a957da-fbfb-4762-b401-c911c375444b,worst product,negative
47d6ab64-f41a-470c-8359-6209bcdeda1d,the the cooling is good but the size is huge dont go by the images i am writing this review after 1 week of useprocooling is excellent for one room of 100sq ft you will not need to start the fanswing function is very useful100 litres capacity last for 1 day of use ie 12 hours approxnoise is very lessconssize is the issue if you have a small room as this cooler will take the space of a small cupboard water filling is difficult if you dont have pipethis is my review for wil,Negative
9d9c33c6-5b1f-458e-bba6-26f0e5553c13,nice pic ,positive
7c733bd3-2b57-4523-83b0-eb1467d72032,firstly at this price range you wont find any loud speaker smooth design crystal clean sound bass also good you can use to tv via aux or bluetooth dont go volume to 100 max 80 will heard clean sound highly recommended,positive
a4eb64cc-0d17-42c9-b21a-83552a2e7ae3,it very dull quality,Negative
356c5c44-f163-42fd-a2c8-f5e3fe55dc4f,not as shown in pic,negative
54bba06b-6047-4c97-9f27-032f8d9b0aa9,its fully rubber moulded football and you cant play hardcore matches or shoot it hard cause outer rubber is directly moulded onto bladder and outer rubber isnt thick enough or strong enough you can do juggling flick up tricks n all but i wont recommend for playing matches,negative
